port_id,rdate,p_close,daily_return
BG001,8/31/2010,108.7229,-0.007958385
BG001,9/1/2010,112.191,0.031898524
BG001,9/2/2010,113.3174,0.010040021
BG001,9/3/2010,114.5948,0.011272761
BG001,9/6/2010,114.5948,0
BG001,9/7/2010,113.7092,-0.007728099
BG001,9/8/2010,114.1369,0.003761349
BG001,9/9/2010,114.38,0.002129898
BG001,9/10/2010,115.2622,0.007712887
BG001,9/13/2010,116.4065,0.009927799
BG001,9/14/2010,116.6923,0.002455189
BG001,9/15/2010,117.2094,0.004431312
BG001,9/16/2010,117.1,-0.000933372
BG001,9/17/2010,117.7059,0.00517421
BG001,9/20/2010,119.1333,0.012126835
BG001,9/21/2010,118.7772,-0.002989089
BG001,9/22/2010,118.1995,-0.004863728
BG001,9/23/2010,117.1403,-0.008961121
BG001,9/24/2010,119.869,0.023294289
BG001,9/27/2010,118.6134,-0.010474768
BG001,9/28/2010,119.2031,0.004971614
BG001,9/29/2010,118.7229,-0.004028419
BG001,9/30/2010,118.332,-0.003292541
BG001,10/1/2010,118.3228,-7.77E-05
BG001,10/4/2010,117.341,-0.00829764
BG001,10/5/2010,119.6227,0.019445036
BG001,10/6/2010,119.9601,0.002820535
BG001,10/7/2010,119.5987,-0.003012668
BG001,10/8/2010,120.3364,0.006168127
BG001,10/11/2010,120.2559,-0.000668958
BG001,10/12/2010,120.4043,0.001234035
BG001,10/13/2010,121.8479,0.011989605
BG001,10/14/2010,121.3595,-0.004008276
BG001,10/15/2010,121.9402,0.004784957
BG001,10/18/2010,122.4135,0.003881411
BG001,10/19/2010,120.5736,-0.015030205
BG001,10/20/2010,121.8919,0.010933571
BG001,10/21/2010,122.9944,0.0090449
BG001,10/22/2010,122.8978,-0.000785402
BG001,10/25/2010,123.492,0.004834912
BG001,10/26/2010,123.8566,0.002952418
BG001,10/27/2010,123.6493,-0.00167371
BG001,10/28/2010,123.6608,9.30E-05
BG001,10/29/2010,123.838,0.001432952
BG001,11/1/2010,123.7923,-0.000369031
BG001,11/2/2010,124.6507,0.006934195
BG001,11/3/2010,125.0852,0.003485741
BG001,11/4/2010,127.246,0.017274626
BG001,11/5/2010,127.414,0.001320277
BG001,11/8/2010,127.1313,-0.002218751
BG001,11/9/2010,126.2369,-0.007035246
BG001,11/10/2010,126.6258,0.003080716
BG001,11/11/2010,126.3621,-0.002082514
BG001,11/12/2010,124.7507,-0.012752241
BG001,11/15/2010,124.6405,-0.000883362
BG001,11/16/2010,122.8533,-0.014338838
BG001,11/17/2010,123.1332,0.002278327
BG001,11/18/2010,124.6721,0.012497848
BG001,11/19/2010,125.2681,0.00478054
BG001,11/22/2010,125.1116,-0.00124932
BG001,11/23/2010,123.6414,-0.011751109
BG001,11/24/2010,125.4801,0.014871232
BG001,11/25/2010,125.4801,0
BG001,11/26/2010,124.2916,-0.009471621
BG001,11/29/2010,123.8137,-0.00384499
BG001,11/30/2010,123.2844,-0.004274971
BG001,12/1/2010,125.5774,0.018599271
BG001,12/2/2010,126.4503,0.006951092
BG001,12/3/2010,126.8499,0.003160135
BG001,12/6/2010,126.5003,-0.002756013
BG001,12/7/2010,126.9359,0.00344347
BG001,12/8/2010,126.9458,7.80E-05
BG001,12/9/2010,126.797,-0.001172154
BG001,12/10/2010,126.7938,-2.52E-05
BG001,12/13/2010,126.2965,-0.003922116
BG001,12/14/2010,127.0962,0.006331925
BG001,12/15/2010,126.7567,-0.002671205
BG001,12/16/2010,127.746,0.007804716
BG001,12/17/2010,127.6927,-0.000417234
BG001,12/20/2010,127.783,0.000707167
BG001,12/21/2010,128.1824,0.003125611
BG001,12/22/2010,128.4668,0.002218713
BG001,12/23/2010,128.5281,0.000477166
BG001,12/24/2010,128.5281,0
BG001,12/27/2010,128.2206,-0.002392473
BG001,12/28/2010,128.256,0.000276087
BG001,12/29/2010,128.5784,0.002513723
BG001,12/30/2010,128.4112,-0.001300374
BG001,12/31/2010,128.2628,-0.001155662
BG001,1/3/2011,128.8962,0.004938299
BG001,1/4/2011,128.2078,-0.005340732
BG001,1/5/2011,128.0754,-0.001032698
BG001,1/6/2011,128.288,0.00165996
BG001,1/7/2011,128.733,0.003468758
BG001,1/10/2011,128.4172,-0.002453139
BG001,1/11/2011,129.0472,0.004905885
BG001,1/12/2011,130.1886,0.008844826
BG001,1/13/2011,130.0129,-0.001349581
BG001,1/14/2011,130.6149,0.00463031
BG001,1/17/2011,130.6149,0
BG001,1/18/2011,131.4274,0.006220577
BG001,1/19/2011,130.8659,-0.004272321
BG001,1/20/2011,130.6903,-0.001341832
BG001,1/21/2011,130.6364,-0.000412425
BG001,1/24/2011,131.5694,0.00714196
BG001,1/25/2011,131.6113,0.000318463
BG001,1/26/2011,131.868,0.00195044
BG001,1/27/2011,132.1051,0.00179801
BG001,1/28/2011,129.4565,-0.020049188
BG001,1/31/2011,130.1469,0.005333066
BG001,2/1/2011,131.417,0.009758972
BG001,2/2/2011,130.4056,-0.007696112
BG001,2/3/2011,130.4478,0.000323606
BG001,2/4/2011,131.2191,0.00591271
BG001,2/7/2011,132.1669,0.007223034
BG001,2/8/2011,133.2978,0.008556605
BG001,2/9/2011,133.0899,-0.001559666
BG001,2/10/2011,133.3313,0.001813812
BG001,2/11/2011,133.9524,0.004658321
BG001,2/14/2011,133.8723,-0.000597974
BG001,2/15/2011,133.4493,-0.003159728
BG001,2/16/2011,134.7901,0.010047261
BG001,2/17/2011,135.6034,0.006033826
BG001,2/18/2011,136.2177,0.004530122
BG001,2/21/2011,136.2177,0
BG001,2/22/2011,133.5901,-0.019289711
BG001,2/23/2011,132.2427,-0.010086077
BG001,2/24/2011,132.6452,0.003043646
BG001,2/25/2011,133.9957,0.010181296
BG001,2/28/2011,134.4839,0.0036434
BG001,3/1/2011,132.7203,-0.013113837
BG001,3/2/2011,133.2552,0.00403028
BG001,3/3/2011,135.6649,0.018083347
BG001,3/4/2011,134.6402,-0.00755317
BG001,3/7/2011,133.5202,-0.008318467
BG001,3/8/2011,134.6621,0.008552264
BG001,3/9/2011,135.0697,0.003026835
BG001,3/10/2011,133.2608,-0.013392345
BG001,3/11/2011,134.2332,0.00729697
BG001,3/14/2011,133.0908,-0.008510562
BG001,3/15/2011,131.5097,-0.011879859
BG001,3/16/2011,129.5743,-0.014716785
BG001,3/17/2011,130.6288,0.008138188
BG001,3/18/2011,131.5278,0.006882096
BG001,3/21/2011,133.7088,0.016582046
BG001,3/22/2011,133.447,-0.001957986
BG001,3/23/2011,133.616,0.00126642
BG001,3/24/2011,134.7694,0.0086322
BG001,3/25/2011,135.0052,0.001749655
BG001,3/28/2011,134.4411,-0.004178358
BG001,3/29/2011,135.4887,0.00779226
BG001,3/30/2011,135.971,0.003559706
BG001,3/31/2011,135.7021,-0.001977628
BG001,4/1/2011,136.4976,0.005862105
BG001,4/4/2011,136.8312,0.002443999
BG001,4/5/2011,141.3897,0.03331477
BG001,4/6/2011,141.9194,0.003746383
BG001,4/7/2011,141.4279,-0.003463233
BG001,4/8/2011,140.9435,-0.003425067
BG001,4/11/2011,140.8926,-0.000361138
BG001,4/12/2011,140.2171,-0.004794432
BG001,4/13/2011,139.9539,-0.001877089
BG001,4/14/2011,139.809,-0.001035341
BG001,4/15/2011,140.5259,0.00512771
BG001,4/18/2011,139.5459,-0.006973803
BG001,4/19/2011,140.3769,0.00595503
BG001,4/20/2011,141.817,0.01025881
BG001,4/21/2011,142.1941,0.002659061
BG001,4/22/2011,142.1941,0
BG001,4/25/2011,141.8343,-0.002530344
BG001,4/26/2011,143.5555,0.012135287
BG001,4/27/2011,144.8288,0.00886974
BG001,4/28/2011,145.6978,0.006000188
BG001,4/29/2011,145.9917,0.002017189
BG001,5/2/2011,145.6559,-0.002300131
BG001,5/3/2011,145.8893,0.001602407
BG001,5/4/2011,144.4387,-0.009943156
BG001,5/5/2011,144.2347,-0.001412364
BG001,5/6/2011,144.524,0.002005759
BG001,5/9/2011,145.3969,0.006039827
BG001,5/10/2011,146.5094,0.00765147
BG001,5/11/2011,145.2339,-0.008705926
BG001,5/12/2011,146.3576,0.007737174
BG001,5/13/2011,145.5956,-0.005206426
BG001,5/16/2011,145.4609,-0.000925165
BG001,5/17/2011,145.1073,-0.002430894
BG001,5/18/2011,145.8246,0.004943239
BG001,5/19/2011,146.3286,0.003456207
BG001,5/20/2011,145.487,-0.005751439
BG001,5/23/2011,144.3743,-0.007648106
BG001,5/24/2011,144.0332,-0.002362609
BG001,5/25/2011,144.5296,0.003446428
BG001,5/26/2011,145.0279,0.003447737
BG001,5/27/2011,144.985,-0.000295805
BG001,5/30/2011,144.985,0
BG001,5/31/2011,145.6155,0.004348726
BG001,6/1/2011,142.691,-0.020083714
BG001,6/2/2011,142.2971,-0.00276051
BG001,6/3/2011,141.0638,-0.008667078
BG001,6/6/2011,139.9997,-0.007543395
BG001,6/7/2011,140.4578,0.00327215
BG001,6/8/2011,139.6802,-0.005536182
BG001,6/9/2011,140.4893,0.005792517
BG001,6/10/2011,138.635,-0.01319887
BG001,6/13/2011,139.0066,0.00268042
BG001,6/14/2011,140.643,0.011772103
BG001,6/15/2011,138.8772,-0.012555193
BG001,6/16/2011,139.268,0.002813997
BG001,6/17/2011,140.0202,0.005401097
BG001,6/20/2011,140.8578,0.005981994
BG001,6/21/2011,142.3134,0.010333826
BG001,6/22/2011,141.8114,-0.003527426
BG001,6/23/2011,141.2506,-0.003954548
BG001,6/24/2011,139.4288,-0.012897644
BG001,6/27/2011,140.3065,0.006294969
BG001,6/28/2011,142.4481,0.015263726
BG001,6/29/2011,142.9564,0.003568317
BG001,6/30/2011,144.1333,0.00823258
BG001,7/1/2011,146.5699,0.016905184
BG001,7/4/2011,146.5699,0
BG001,7/5/2011,145.8177,-0.005132022
BG001,7/6/2011,146.2813,0.003179312
BG001,7/7/2011,147.2073,0.006330269
BG001,7/8/2011,146.1948,-0.006878056
BG001,7/11/2011,144.0926,-0.014379444
BG001,7/12/2011,143.7909,-0.002093792
BG001,7/13/2011,144.2301,0.003054435
BG001,7/14/2011,143.3102,-0.006378003
BG001,7/15/2011,143.7708,0.003214007
BG001,7/18/2011,142.6368,-0.007887554
BG001,7/19/2011,144.6715,0.014264902
BG001,7/20/2011,144.2816,-0.002695071
BG001,7/21/2011,145.2672,0.006831086
BG001,7/22/2011,145.2196,-0.000327672
BG001,7/25/2011,144.3571,-0.005939281
BG001,7/26/2011,143.8671,-0.00339436
BG001,7/27/2011,141.2776,-0.017999251
BG001,7/28/2011,141.3842,0.000754543
BG001,7/29/2011,140.9142,-0.003324275
BG001,8/1/2011,139.8367,-0.007646497
BG001,8/2/2011,136.7265,-0.022241658
BG001,8/3/2011,137.1281,0.002937251
BG001,8/4/2011,131.3213,-0.042345807
BG001,8/5/2011,131.903,0.004429594
BG001,8/8/2011,124.6641,-0.05488048
BG001,8/9/2011,129.8972,0.041977602
BG001,8/10/2011,124.678,-0.040179465
BG001,8/11/2011,130.1851,0.044170583
BG001,8/12/2011,131.2711,0.008341968
BG001,8/15/2011,133.2954,0.015420759
BG001,8/16/2011,132.5586,-0.005527573
BG001,8/17/2011,132.3442,-0.001617398
BG001,8/18/2011,127.4549,-0.036943818
BG001,8/19/2011,126.3443,-0.00871367
BG001,8/22/2011,126.5239,0.001421512
BG001,8/23/2011,130.0962,0.028234191
BG001,8/24/2011,131.8227,0.013270949
BG001,8/25/2011,129.6093,-0.016790735
BG001,8/26/2011,131.8521,0.017304314
BG001,8/29/2011,135.0464,0.024226387
BG001,8/30/2011,136.0664,0.00755296
BG001,8/31/2011,137.292,0.009007367
BG001,9/1/2011,135.6736,-0.011788014
BG001,9/2/2011,132.8418,-0.020872152
BG001,9/5/2011,132.8418,0
BG001,9/6/2011,132.1798,-0.004983371
BG001,9/7/2011,135.9915,0.028837235
BG001,9/8/2011,134.9401,-0.007731366
BG001,9/9/2011,131.6173,-0.024624259
BG001,9/12/2011,132.3891,0.005863971
BG001,9/13/2011,133.8896,0.011334015
BG001,9/14/2011,135.8042,0.014299841
BG001,9/15/2011,137.8412,0.014999536
BG001,9/16/2011,138.6152,0.005615157
BG001,9/19/2011,137.9326,-0.004924424
BG001,9/20/2011,137.677,-0.001853079
BG001,9/21/2011,133.7618,-0.028437575
BG001,9/22/2011,129.9851,-0.028234518
BG001,9/23/2011,131.1231,0.00875485
BG001,9/26/2011,133.8794,0.021020705
BG001,9/27/2011,135.3999,0.011357236
BG001,9/28/2011,132.5412,-0.021113014
BG001,9/29/2011,132.4221,-0.000898589
BG001,9/30/2011,129.65,-0.020933817
BG001,10/3/2011,126.7296,-0.02252526
BG001,10/4/2011,129.669,0.023194266
BG001,10/5/2011,131.577,0.014714388
BG001,10/6/2011,133.7151,0.0162498
BG001,10/7/2011,132.9438,-0.005768234
BG001,10/10/2011,137.1171,0.03139146
BG001,10/11/2011,137.4107,0.002141235
BG001,10/12/2011,138.284,0.0063554
BG001,10/13/2011,138.1839,-0.000723873
BG001,10/14/2011,139.7385,0.011250225
BG001,10/17/2011,137.1852,-0.018271987
BG001,10/18/2011,139.8865,0.0196909
BG001,10/19/2011,138.8159,-0.007653348
BG001,10/20/2011,140.0259,0.008716581
BG001,10/21/2011,143.3718,0.023894865
BG001,10/24/2011,144.7644,0.009713207
BG001,10/25/2011,142.266,-0.017258387
BG001,10/26/2011,143.1795,0.00642107
BG001,10/27/2011,147.8679,0.032744911
BG001,10/28/2011,147.8216,-0.000313117
BG001,10/31/2011,144.508,-0.02241621
BG001,11/1/2011,141.531,-0.020600936
BG001,11/2/2011,143.2123,0.011879376
BG001,11/3/2011,146.4615,0.022687995
BG001,11/4/2011,146.0837,-0.002579517
BG001,11/7/2011,146.6679,0.003999077
BG001,11/8/2011,148.3419,0.01141354
BG001,11/9/2011,143.1775,-0.034814169
BG001,11/10/2011,144.5916,0.009876552
BG001,11/11/2011,147.5597,0.020527472
BG001,11/14/2011,146.3762,-0.008020483
BG001,11/15/2011,146.7956,0.00286522
BG001,11/16/2011,144.4961,-0.015664638
BG001,11/17/2011,142.1926,-0.015941607
BG001,11/18/2011,142.3598,0.00117587
BG001,11/21/2011,140.0968,-0.015896342
BG001,11/22/2011,139.4885,-0.004341998
BG001,11/23/2011,136.5318,-0.021196729
BG001,11/24/2011,136.5318,0
BG001,11/25/2011,136.1846,-0.002542997
BG001,11/28/2011,139.7683,0.026315017
BG001,11/29/2011,140.2517,0.003458581
BG001,11/30/2011,145.3802,0.036566402
BG001,12/1/2011,145.0711,-0.002126149
BG001,12/2/2011,144.8354,-0.001624721
BG001,12/5/2011,146.3364,0.010363488
BG001,12/6/2011,146.5888,0.001724793
BG001,12/7/2011,145.9828,-0.004134013
BG001,12/8/2011,143.5935,-0.016366997
BG001,12/9/2011,145.9061,0.016105186
BG001,12/12/2011,144.2237,-0.011530704
BG001,12/13/2011,142.8088,-0.009810454
BG001,12/14/2011,141.3335,-0.010330596
BG001,12/15/2011,141.7993,0.003295751
BG001,12/16/2011,142.4257,0.004417511
BG001,12/19/2011,140.8708,-0.010917271
BG001,12/20/2011,144.9749,0.029133788
BG001,12/21/2011,144.8812,-0.000646319
BG001,12/22/2011,145.3996,0.003578104
BG001,12/23/2011,147.1403,0.011971835
BG001,12/26/2011,147.1403,0
BG001,12/27/2011,147.4676,0.002224408
BG001,12/28/2011,145.6034,-0.012641421
BG001,12/29/2011,146.9768,0.009432472
BG001,12/30/2011,146.0996,-0.005968289
BG001,1/2/2012,146.0996,0
BG001,1/3/2012,147.8951,0.012289561
BG001,1/4/2012,148.5337,0.004317925
BG001,1/5/2012,149.3252,0.005328757
BG001,1/6/2012,148.6738,-0.004362291
BG001,1/9/2012,149.2046,0.003570232
BG001,1/10/2012,150.7848,0.010590826
BG001,1/11/2012,150.9223,0.000911896
BG001,1/12/2012,151.369,0.002959801
BG001,1/13/2012,150.3482,-0.006743785
BG001,1/16/2012,150.3482,0
BG001,1/17/2012,151.0939,0.00495982
BG001,1/18/2012,152.8355,0.011526607
BG001,1/19/2012,154.2735,0.009408809
BG001,1/20/2012,154.6689,0.002562981
BG001,1/23/2012,154.7108,0.000270901
BG001,1/24/2012,154.8842,0.001120801
BG001,1/25/2012,156.0617,0.007602454
BG001,1/26/2012,155.1351,-0.005937395
BG001,1/27/2012,154.7526,-0.002465593
BG001,1/30/2012,154.6148,-0.000890454
BG001,1/31/2012,154.2593,-0.002299262
BG001,2/1/2012,155.5921,0.008639998
BG001,2/2/2012,155.6591,0.000430613
BG001,2/3/2012,158.5392,0.018502612
BG001,2/6/2012,157.7792,-0.004793767
BG001,2/7/2012,158.0451,0.001685266
BG001,2/8/2012,157.9349,-0.000697269
BG001,2/9/2012,158.6401,0.004465131
BG001,2/10/2012,157.6786,-0.006060889
BG001,2/13/2012,158.4975,0.005193476
BG001,2/14/2012,158.4246,-0.000459944
BG001,2/15/2012,156.6692,-0.01108035
BG001,2/16/2012,158.6256,0.012487458
BG001,2/17/2012,158.8812,0.001611341
BG001,2/20/2012,158.8812,0
BG001,2/21/2012,158.4612,-0.002643485
BG001,2/22/2012,158.2302,-0.00145777
BG001,2/23/2012,159.2326,0.006335074
BG001,2/24/2012,159.0755,-0.000986607
BG001,2/27/2012,159.4019,0.002051856
BG001,2/28/2012,159.5523,0.000943527
BG001,2/29/2012,158.9143,-0.003998689
BG001,3/1/2012,159.9082,0.006254314
BG001,3/2/2012,159.2206,-0.004299967
BG001,3/5/2012,159.1735,-0.000295816
BG001,3/6/2012,156.4941,-0.016833204
BG001,3/7/2012,157.6573,0.007432868
BG001,3/8/2012,159.2022,0.009799102
BG001,3/9/2012,160.1635,0.006038233
BG001,3/12/2012,160.3779,0.001338632
BG001,3/13/2012,163.0098,0.016410615
BG001,3/14/2012,162.2522,-0.004647573
BG001,3/15/2012,163.8285,0.009715123
BG001,3/16/2012,163.7969,-0.000192885
BG001,3/19/2012,163.7426,-0.000331508
BG001,3/20/2012,162.9045,-0.005118399
BG001,3/21/2012,163.1011,0.001206842
BG001,3/22/2012,162.1041,-0.006112773
BG001,3/23/2012,162.517,0.002547129
BG001,3/26/2012,165.0069,0.015320859
BG001,3/27/2012,164.6293,-0.002288389
BG001,3/28/2012,162.9396,-0.010263665
BG001,3/29/2012,163.1075,0.001030443
BG001,3/30/2012,164.1236,0.006229634
BG001,4/2/2012,165.2664,0.006963045
BG001,4/3/2012,164.6069,-0.003990527
BG001,4/4/2012,162.9881,-0.009834339
BG001,4/5/2012,163.6905,0.004309517
BG001,4/6/2012,163.6905,0
BG001,4/9/2012,161.7907,-0.011606049
BG001,4/10/2012,158.4985,-0.020348512
BG001,4/11/2012,160.2918,0.011314303
BG001,4/12/2012,162.5044,0.013803576
BG001,4/13/2012,161.2811,-0.007527796
BG001,4/16/2012,161.7432,0.002865184
BG001,4/17/2012,164.0281,0.014126714
BG001,4/18/2012,163.3957,-0.003855437
BG001,4/19/2012,161.5999,-0.010990497
BG001,4/20/2012,162.7638,0.007202356
BG001,4/23/2012,160.7889,-0.012133533
BG001,4/24/2012,160.8183,0.000182848
BG001,4/25/2012,162.8946,0.012910844
BG001,4/26/2012,164.3045,0.00865529
BG001,4/27/2012,165.4738,0.007116664
BG001,4/30/2012,164.2836,-0.007192679
BG001,5/1/2012,164.8512,0.003455001
BG001,5/2/2012,165.209,0.002170442
BG001,5/3/2012,164.5475,-0.004004019
BG001,5/4/2012,162.3395,-0.013418618
BG001,5/7/2012,162.3062,-0.000205126
BG001,5/8/2012,161.7775,-0.003257423
BG001,5/9/2012,160.9519,-0.005103305
BG001,5/10/2012,161.5565,0.003756402
BG001,5/11/2012,161.5614,3.03E-05
BG001,5/14/2012,159.5952,-0.012169986
BG001,5/15/2012,159.4948,-0.000629092
BG001,5/16/2012,159.0133,-0.003018907
BG001,5/17/2012,155.8694,-0.019771302
BG001,5/18/2012,154.4979,-0.008799033
BG001,5/21/2012,157.3101,0.018202189
BG001,5/22/2012,158.1432,0.005295909
BG001,5/23/2012,158.7457,0.003809838
BG001,5/24/2012,159.1988,0.002854251
BG001,5/25/2012,159.0385,-0.001006917
BG001,5/28/2012,159.0385,0
BG001,5/29/2012,160.7699,0.010886672
BG001,5/30/2012,158.6756,-0.013026692
BG001,5/31/2012,158.7042,0.000180242
BG001,6/1/2012,154.0007,-0.029636897
BG001,6/4/2012,154.1501,0.000970125
BG001,6/5/2012,154.2819,0.000855011
BG001,6/6/2012,157.8032,0.022823805
BG001,6/7/2012,157.8876,0.000534843
BG001,6/8/2012,158.9789,0.006911879
BG001,6/11/2012,156.6806,-0.014456635
BG001,6/12/2012,158.7836,0.013422211
BG001,6/13/2012,157.365,-0.008934172
BG001,6/14/2012,159.4616,0.013323166
BG001,6/15/2012,160.8915,0.008967049
BG001,6/18/2012,161.4765,0.003635991
BG001,6/19/2012,163.0025,0.009450292
BG001,6/20/2012,162.3652,-0.003909756
BG001,6/21/2012,158.9568,-0.020992183
BG001,6/22/2012,159.7907,0.005246079
BG001,6/25/2012,157.5701,-0.013896929
BG001,6/26/2012,157.9567,0.002453511
BG001,6/27/2012,158.4553,0.003156561
BG001,6/28/2012,157.676,-0.004918106
BG001,6/29/2012,161.4744,0.024089906
BG001,7/2/2012,162.0023,0.003269249
BG001,7/3/2012,163.0455,0.006439415
BG001,7/4/2012,163.0455,0
BG001,7/5/2012,163.3593,0.001924616
BG001,7/6/2012,161.8921,-0.008981429
BG001,7/9/2012,161.2514,-0.003957574
BG001,7/10/2012,159.4919,-0.010911533
BG001,7/11/2012,158.4176,-0.006735765
BG001,7/12/2012,158.4295,7.51E-05
BG001,7/13/2012,161.4231,0.018895471
BG001,7/16/2012,160.526,-0.005557445
BG001,7/17/2012,161.4873,0.005988438
BG001,7/18/2012,163.5739,0.01292114
BG001,7/19/2012,163.9079,0.002041891
BG001,7/20/2012,161.899,-0.012256273
BG001,7/23/2012,160.3912,-0.009313214
BG001,7/24/2012,159.3405,-0.006550858
BG001,7/25/2012,158.8605,-0.003012417
BG001,7/26/2012,160.9586,0.013207185
BG001,7/27/2012,163.7936,0.017613225
BG001,7/30/2012,163.7377,-0.000341283
BG001,7/31/2012,163.1427,-0.003633861
BG001,8/1/2012,161.9518,-0.007299744
BG001,8/2/2012,161.8483,-0.000639079
BG001,8/3/2012,164.6833,0.017516403
BG001,8/6/2012,164.9056,0.001349864
BG001,8/7/2012,165.6599,0.004574132
BG001,8/8/2012,165.5414,-0.000715321
BG001,8/9/2012,164.8225,-0.00434272
BG001,8/10/2012,165.2121,0.002363755
BG001,8/13/2012,165.2,-7.32E-05
BG001,8/14/2012,164.7784,-0.002552058
BG001,8/15/2012,165.0738,0.001792711
BG001,8/16/2012,165.9459,0.005283092
BG001,8/17/2012,166.9637,0.006133324
BG001,8/20/2012,166.6835,-0.001678209
BG001,8/21/2012,166.2769,-0.002439354
BG001,8/22/2012,166.0603,-0.001302646
BG001,8/23/2012,164.7739,-0.007746584
BG001,8/24/2012,165.6599,0.005377065
BG001,8/27/2012,164.9888,-0.004051071
BG001,8/28/2012,164.5511,-0.002652907
BG001,8/29/2012,165.0982,0.003324803
BG001,8/30/2012,163.867,-0.00745738
BG001,8/31/2012,164.9217,0.006436317
BG001,9/3/2012,164.9217,0
BG001,9/4/2012,164.8378,-0.000508726
BG001,9/5/2012,163.8261,-0.006137549
BG001,9/6/2012,167.0972,0.019966904
BG001,9/7/2012,167.6061,0.003045533
BG001,9/10/2012,167.2066,-0.002383565
BG001,9/11/2012,167.994,0.004709144
BG001,9/12/2012,168.4607,0.002778075
BG001,9/13/2012,170.2205,0.010446353
BG001,9/14/2012,170.7142,0.002900356
BG001,9/17/2012,170.0731,-0.003755399
BG001,9/18/2012,169.5887,-0.002848187
BG001,9/19/2012,169.4779,-0.000653345
BG001,9/20/2012,168.5368,-0.005552936
BG001,9/21/2012,167.8884,-0.003847231
BG001,9/24/2012,167.901,7.50E-05
BG001,9/25/2012,166.0468,-0.011043412
BG001,9/26/2012,165.7039,-0.00206508
BG001,9/27/2012,167.1888,0.008961165
BG001,9/28/2012,166.5682,-0.003711971
BG001,10/1/2012,167.2604,0.004155655
BG001,10/2/2012,166.9753,-0.001704528
BG001,10/3/2012,167.9118,0.005608614
BG001,10/4/2012,169.0802,0.006958415
BG001,10/5/2012,169.504,0.002506503
BG001,10/8/2012,169.3377,-0.000981098
BG001,10/9/2012,167.5408,-0.010611341
BG001,10/10/2012,167.3461,-0.001162105
BG001,10/11/2012,167.1083,-0.001421007
BG001,10/12/2012,167.1116,1.97E-05
BG001,10/15/2012,168.7461,0.009780889
BG001,10/16/2012,170.1576,0.008364638
BG001,10/17/2012,169.7457,-0.002420697
BG001,10/18/2012,169.5374,-0.00122713
BG001,10/19/2012,166.6942,-0.016770341
BG001,10/22/2012,166.604,-0.000541111
BG001,10/23/2012,165.5251,-0.006475835
BG001,10/24/2012,164.2077,-0.007958914
BG001,10/25/2012,164.769,0.003418232
BG001,10/26/2012,164.496,-0.001656865
BG001,10/29/2012,164.496,0
BG001,10/30/2012,164.496,0
BG001,10/31/2012,163.0475,-0.008805685
BG001,11/1/2012,165.5701,0.015471565
BG001,11/2/2012,164.2888,-0.007738716
BG001,11/5/2012,164.7265,0.002664211
BG001,11/6/2012,165.9417,0.007377077
BG001,11/7/2012,163.2744,-0.016073717
BG001,11/8/2012,161.7815,-0.009143503
BG001,11/9/2012,162.0588,0.00171404
BG001,11/12/2012,162.2636,0.001263739
BG001,11/13/2012,162.2777,8.69E-05
BG001,11/14/2012,160.1257,-0.013261218
BG001,11/15/2012,159.6736,-0.002823407
BG001,11/16/2012,160.1997,0.003294846
BG001,11/19/2012,163.1134,0.018187924
BG001,11/20/2012,162.643,-0.002883883
BG001,11/21/2012,163.0503,0.002504258
BG001,11/22/2012,163.0503,0
BG001,11/23/2012,165.0982,0.012559928
BG001,11/26/2012,164.4608,-0.003860733
BG001,11/27/2012,163.954,-0.003081585
BG001,11/28/2012,165.4791,0.009301999
BG001,11/29/2012,165.8304,0.002122927
BG001,11/30/2012,164.7636,-0.006433079
BG001,12/3/2012,163.5306,-0.007483449
BG001,12/4/2012,163.2434,-0.001756246
BG001,12/5/2012,164.1062,0.005285359
BG001,12/6/2012,164.3832,0.001687931
BG001,12/7/2012,165.1499,0.004664102
BG001,12/10/2012,165.2279,0.000472298
BG001,12/11/2012,165.6281,0.002422109
BG001,12/12/2012,165.3441,-0.001714685
BG001,12/13/2012,164.8463,-0.003010691
BG001,12/14/2012,164.6016,-0.001484413
BG001,12/17/2012,166.541,0.011782389
BG001,12/18/2012,168.5177,0.011869149
BG001,12/19/2012,167.6128,-0.005369762
BG001,12/20/2012,167.681,0.00040689
BG001,12/21/2012,166.2673,-0.00843089
BG001,12/24/2012,166.1306,-0.00082217
BG001,12/25/2012,166.1306,0
BG001,12/26/2012,164.8801,-0.007527211
BG001,12/27/2012,165.2504,0.002245874
BG001,12/28/2012,163.6843,-0.009477133
BG001,12/31/2012,166.7539,0.018753173
BG001,1/1/2013,166.7539,0
BG001,1/2/2013,170.1598,0.02042471
BG001,1/3/2013,171.1309,0.005706988
BG001,1/4/2013,171.9488,0.004779382
BG001,1/7/2013,170.7833,-0.00677818
BG001,1/8/2013,169.667,-0.006536353
BG001,1/9/2013,170.5578,0.005250284
BG001,1/10/2013,171.8508,0.007581008
BG001,1/11/2013,171.4702,-0.002214712
BG001,1/14/2013,171.5819,0.000651425
BG001,1/15/2013,172.3487,0.004469003
BG001,1/16/2013,171.9661,-0.002219918
BG001,1/17/2013,173.5872,0.009426858
BG001,1/18/2013,174.0488,0.002659182
BG001,1/21/2013,174.0488,0
BG001,1/22/2013,175.1827,0.00651484
BG001,1/23/2013,176.1632,0.005597014
BG001,1/24/2013,177.0731,0.005165097
BG001,1/25/2013,177.5782,0.002852494
